ID,Cortex,whiteMatter,csf,deepGrayMatter,meanFA_WM,meanMD_WM,1002,1003,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1034,1035,2002,2003,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2034,2035
7002,216285,171199,79550,29056,0.24654,1.28156,2420.46,3946.299,2210.054,719.81,2982.07,5824.133,3178.238,2169.713,8520.652,2388.82,3564.246,740.376,4741.254,1843.821,1788.451,1796.361,585.34,1525.839,1675.338,5113.815,2925.909,7536.648,4511.864,2115.925,6574.001,4841.711,5120.143,5908.77,4875.724,527.597,4515.819,1582,3186.939,1926.085,713.482,2917.208,5862.101,3525.487,2203.726,6648.355,2646.686,3942.344,713.482,4772.103,1727.544,1783.705,2257.514,536.298,1428.546,1673.756,5192.124,2476.621,6480.663,6180.874,1252.944,5132.008,6206.186,4764.984,4648.707,5028.387,521.269,5612.936
7003,210181,165269,75817,30554,0.28969,1.12264,2917.999,3756.459,2042.362,909.65,3422.657,4919.229,4021.444,2566.004,6193.53,2372.209,3241.518,1181.754,5062.4,1278.256,971.348,2317.63,586.922,1807.435,1066.268,5036.297,3492.265,8012.83,5239.584,2720.249,5198.452,6305.852,4404.288,5349.533,4412.989,499.912,4040.428,1649.235,2610.3,1750.483,478.555,2633.239,5892.95,3303.216,1990.156,5953.857,2964.668,3346.721,1005.361,5495.077,1157.233,2320.794,2192.652,568.729,1443.575,1201.529,3817.366,2530.409,5234.047,5393.038,1949.815,4988.837,8480.311,3769.115,4679.556,4745.209,598.787,5210.317
7004,227050,160120,109967,30134,0.23942,1.239,2477.53272,3453.11616,2367.66972,811.52136,3548.81904,5391.58776,4045.88808,2043.4518,6895.97844,4073.23176,3760.73256,1878.41316,5236.31472,1579.09752,1689.93708,2087.88528,917.47812,1965.327,1536.61716,5497.54452,3182.60904,6741.19368,4950.67092,2754.87576,5122.0572,7915.99536,5568.8334,5909.16456,5040.02616,528.80724,3955.068,1792.47588,3228.99564,2059.56504,624.9984,3176.74968,5900.37552,3710.43972,2124.018,6928.20492,4017.07956,4827.62436,1416.50028,4652.82012,1561.51944,1734.85884,1519.03908,920.89608,1688.47224,1533.68748,4552.23444,2321.28312,6104.96484,5035.63164,1783.19856,5975.57064,9289.03872,5961.41052,4794.9096,4770.98388,578.6118,4105.94652
7005,187040,154580,40642,26024,0.21782,1.25774,1977.04572,2751.4578,1667.4762,597.16644,2818.35216,4935.04596,3227.5308,1652.33952,4751.94096,3117.17952,2833.97712,1554.19524,4377.4302,1074.216,1577.1444,1658.68716,524.901,1563.96084,1246.57884,4709.94888,2268.54888,5351.5488,3851.06436,2360.34552,3998.03664,8168.9244,4478.01588,4882.8,3989.73588,544.4322,3555.16668,1160.64156,2369.62284,1676.26524,459.95976,2386.22436,5034.1668,3390.61632,1409.66436,5068.3464,2738.27424,3357.41328,1226.55936,4601.55072,1073.23944,1603.51152,1875.97176,483.88548,1127.9268,1420.40652,4470.69168,2385.2478,5394.02916,4201.16112,1596.18732,4308.09444,9132.30084,4649.89044,4719.2262,3761.70912,432.1278,4429.18788
7006,215934,165731,63324,29263,0.21701,1.37114,2474.60304,3121.08576,1876.94832,611.81484,3349.11252,5528.79444,4073.72004,1602.53496,6973.12668,2817.3756,3614.24856,1789.5462,4865.7102,1227.53592,2614.25112,1751.94864,541.50252,1755.3666,1812.49536,4487.2932,2835.44196,6466.78032,5219.22492,2766.1062,4419.42228,8636.69664,4937.97564,5637.1926,4492.176,622.557,3979.97028,1408.19952,2679.68064,2168.93976,584.47116,3249.01512,5723.12988,4078.60284,1774.40952,6823.22472,3731.92404,4109.85276,1665.0348,4939.92876,1534.17576,2373.0408,2169.42804,637.2054,1348.14108,1982.90508,4816.39392,2403.80244,6082.50396,4900.37808,1818.843,4558.58208,9562.9638,4744.12848,5444.81028,4371.08256,477.04956,4201.16112
7008,170177,139214,46507,25565,0.25297,1.22778,1514.64456,2581.53636,936.52104,275.38992,3172.35516,4664.53884,2883.78168,2026.362,5996.56668,1912.59276,2741.6922,819.82212,3962.88048,1149.41112,1583.00376,1259.7624,325.68276,1512.69144,208.00728,2805.1686,2071.28376,4201.16112,3982.89996,1840.32732,3182.12076,5859.36,4689.44112,4959.94824,4333.485,304.19844,2790.03192,1142.08692,2699.70012,1227.04764,374.99904,3105.94908,4369.61772,2418.45084,1673.82384,4945.29984,2525.87244,2714.8368,739.25592,3984.85308,706.05288,2033.6862,1414.05888,100.58568,685.05684,380.37012,2620.11048,1873.04208,5045.88552,4415.02776,1209.46956,3651.35784,8798.31732,3870.10728,3657.70548,3384.75696,425.78016,3948.23208
7009,208878,168243,28664,27841,0.25071,1.26521,2615.71596,2716.78992,1731.44088,734.8614,3438.95604,4764.14796,3895.00956,2121.08832,5043.9324,3365.71404,2571.28248,1906.7334,4386.70752,1214.35236,2010.24876,1945.30752,829.58772,1512.69144,1295.89512,4826.15952,3132.80448,5675.76672,5292.46692,3136.22244,4989.73332,8472.14628,4301.25852,5236.31472,3541.98312,633.78744,4314.44208,1626.94896,2989.73844,1831.53828,596.67816,2653.8018,6443.83116,3113.76156,1647.945,7145.00124,2769.52416,2823.72324,1429.68384,4491.68772,805.662,1944.33096,2242.18176,577.63524,1410.15264,1090.32924,4741.1988,2476.06788,6144.51552,4722.64416,1548.82416,4452.62532,9706.02984,5503.40388,5033.19024,5629.38012,612.7914,4759.75344
7010,182968,139540,72871,27371,0.24652,1.28403,1576.16784,2346.67368,1548.82416,407.7138,4216.78608,5696.27448,2775.38352,1376.9496,5746.56732,2397.94308,3431.14356,1254.8796,4122.54804,1104.00108,1458.00408,1439.93772,455.56524,1446.77364,1157.2236,4805.16348,1990.22928,5713.36428,3818.3496,1969.72152,3720.20532,5398.91196,4559.07036,4771.96044,3765.12708,648.92412,3207.9996,1305.17244,2252.43564,1789.5462,390.13572,3507.31524,5412.5838,2880.36372,1681.14804,6069.3204,2805.1686,3377.43276,1025.87628,3891.5916,1130.85648,1924.79976,1640.13252,476.073,1145.99316,1536.12888,4149.40344,2250.9708,5424.7908,4209.46188,1303.21932,3975.57576,7972.63584,5120.10408,3974.11092,4355.4576,538.57284,3827.62692
7011,193027,153800,61801,26997,0.25066,1.29167,1808.58912,2990.715,1819.33128,637.2054,3318.35088,4917.46788,3368.15544,1597.65216,6262.67928,2112.78756,2917.96128,1221.18828,4296.864,1004.88024,1825.19064,1876.94832,504.39324,1125.4854,1016.59896,3899.40408,2050.776,5520.98196,4557.60552,2224.1154,4201.16112,7551.2502,4282.2156,5196.76404,3880.84944,477.04956,4080.55596,1698.72612,2762.68824,1747.06584,500.487,3081.0468,5695.7862,3467.27628,1619.13648,6014.63304,2659.17288,3116.20296,1208.00472,4829.57748,1229.97732,1866.69444,1990.22928,591.79536,1087.39956,1378.90272,4025.8686,2063.47128,6056.13684,4941.88188,1407.71124,3917.47044,8992.16448,4547.83992,5184.55704,4033.1928,372.55764,4886.70624
7012,217897,169281,70992,28648,0.24909,1.25505,2499.9936,3408.1944,1880.85456,641.59992,3125.96856,5910.14112,4093.73952,2136.71328,6335.433,2797.8444,3151.8474,1562.98428,5216.78352,899.41176,1850.09292,2158.68588,651.36552,1455.0744,1289.54748,4894.51872,2850.09036,6982.404,4678.69896,2911.12536,4228.99308,8646.46224,5534.16552,6146.46864,4684.07004,645.99444,5097.6432,1649.40984,3017.08212,1999.99488,708.006,3063.957,6291.4878,3997.54836,2126.4594,6799.299,3295.40172,4277.3328,1272.45768,5148.9126,1225.09452,1800.28836,2014.64328,579.58836,1627.43724,1524.89844,4296.864,2377.43532,5618.63796,4990.70988,1721.187,4829.0892,7605.93756,5269.51776,5794.90704,4492.66428,610.35,5324.6934
7013,199763,172094,41760,27534,0.21982,1.32288,2043.4518,2996.57436,1761.71424,591.79536,3064.44528,5441.8806,3508.2918,2062.49472,6644.02596,2785.14912,2975.09004,1631.83176,4272.93828,929.19684,1635.24972,1579.5858,563.47512,1366.69572,1339.35204,4981.43256,2673.82128,5842.75848,4697.74188,2294.42772,4566.39456,7788.066,4457.50812,5495.5914,4081.04424,694.33416,3281.72988,1459.46892,2943.35184,2241.69348,516.60024,2716.30164,5529.771,3747.06072,1890.62016,5763.16884,3341.30004,3192.37464,1472.65248,4580.55468,805.17372,1831.53828,1592.28108,513.18228,1476.07044,1274.4108,4467.762,2614.7394,5410.63068,5404.28304,1319.33256,4727.52696,9302.22228,4857.40944,4750.9644,4275.37968,497.06904,4106.92308
7014,178067,150824,32188,25106,0.24433,1.25332,2047.84632,2563.47,1839.83904,197.7534,2547.35676,4907.214,2775.8718,2023.9206,5675.27844,1853.0226,2387.20092,1168.45404,3862.2948,776.85348,1584.4686,1363.76604,441.40512,1400.87532,2160.639,4405.26216,2784.17256,5427.72048,3635.73288,2090.32668,4009.26708,6944.31816,4046.86464,4236.80556,3922.84152,653.31864,3332.99928,1335.4458,2375.4822,2011.22532,256.347,2630.85264,4943.835,2548.8216,1846.18668,5202.6234,2139.64296,3245.10888,929.19684,3669.4242,902.34144,1560.54288,1764.64392,455.56524,1438.96116,1725.09324,3982.41168,2268.54888,5001.94032,4316.3952,1186.5204,3973.62264,8460.42756,4419.91056,3647.4516,4540.51572,489.25656,4496.57052
7016,204478,159833,55190,28283,0.22676,1.34406,1869.13584,2837.88336,1779.29232,371.0928,3094.23036,5186.99844,3733.87716,2071.77204,6345.1986,3111.80844,3223.62456,1521.48048,4926.7452,958.49364,2076.65484,1479.4884,838.86504,1489.254,1483.39464,4791.97992,2597.6496,6364.7298,4524.40248,2267.08404,4808.09316,7561.50408,4766.10108,5311.50984,4275.86796,525.87756,3699.69756,1415.03544,2755.85232,1881.83112,542.47908,3189.44496,6167.95296,3413.56548,2149.40856,6608.8698,2961.90648,3666.9828,1272.45768,4845.69072,1229.48904,1925.28804,2067.37752,482.42064,1583.00376,1557.6132,4417.95744,2330.07216,5833.96944,4559.55864,1288.08264,5133.28764,8999.97696,4961.41308,4210.92672,4630.84752,390.624,4307.11788
7017,229518,175191,92376,30022,0.237,1.28759,2030.75652,3237.78468,1503.41412,469.72536,3974.5992,6533.67468,4017.07956,1722.16356,8412.08784,3167.47236,4243.1532,1814.93676,5031.23712,1097.65344,2026.362,2293.45116,584.95944,1884.7608,1094.72376,5012.68248,2473.62648,7156.23168,4958.97168,2683.58688,3865.22448,7133.28252,5701.64556,6121.56636,5277.81852,656.24832,3936.51336,1483.88292,3010.2462,2056.63536,362.30376,3313.46808,7339.33668,3681.14292,1986.32304,7635.23436,3706.53348,3898.42752,1571.77332,5536.11864,1047.84888,2079.58452,2411.12664,715.3302,1392.08628,1675.28868,5162.58444,2304.19332,7603.00788,6104.96484,1730.9526,5180.6508,9853.00212,6212.87472,5205.55308,5378.4042,601.07268,4573.23048
7019,186710,151332,62722,25630,0.23716,1.24364,2167.9632,2598.62616,1874.50692,429.6864,3597.15876,4813.95252,2855.46144,1480.95324,5858.38344,2157.70932,3095.6952,1300.28964,4747.05816,1222.65312,1910.15136,1835.44452,510.2526,1246.57884,1634.76144,4159.65732,2119.62348,5769.51648,4315.41864,2437.98204,3785.14656,7097.1498,4877.42892,4805.65176,3946.76724,421.38564,3185.05044,1101.0714,2347.65024,1959.95592,374.02248,3004.87512,5255.84592,3191.39808,1356.93012,5938.94964,2830.07088,3306.63216,1103.5128,4516.10172,1128.41508,2050.28772,1618.15992,547.85016,1418.94168,1574.21472,3987.29448,2018.54952,5155.26024,4240.7118,1357.90668,4021.47408,8576.14992,4926.7452,3819.32616,4453.60188,404.78412,4078.11456
7020,186651,156052,49185,26519,0.24178,1.27103,2286.61524,2716.78992,1576.16784,389.15916,2186.51784,5423.32596,2946.28152,2271.96684,5768.53992,2371.57596,2298.33396,1757.31972,4114.24728,735.83796,2101.06884,2183.09988,516.11196,1769.03844,1081.05192,4562.00004,2892.08244,5951.64492,3796.86528,2234.85756,4292.46948,7588.84776,4600.08588,5107.4088,4078.60284,352.04988,3847.6464,1302.73104,2355.951,1767.5736,491.20968,2421.8688,5451.6462,2672.35644,2161.61556,5922.34812,2276.36136,2543.45052,1358.88324,3850.0878,781.248,1307.12556,2121.5766,604.49064,1640.6208,995.60292,3937.00164,1964.83872,5520.0054,3875.96664,1185.54384,4797.351,8782.69236,4427.72304,4169.9112,4615.71084,520.99476,3727.04124
7021,187277,156722,50359,25426,0.22711,1.30153,2487.29832,2871.57468,1710.93312,270.50712,2514.15372,5274.40056,3254.87448,1806.636,5664.53628,2350.57992,2375.4822,1541.01168,4305.16476,987.30216,1922.35836,1423.82448,397.9482,1487.30088,1248.04368,4658.67948,3005.3634,6108.87108,4504.383,2089.35012,4332.50844,7476.54336,4342.27404,5189.92812,3837.8808,559.0806,3847.15812,1430.17212,2828.11776,1787.1048,492.18624,2910.63708,5379.38076,2888.1762,1684.566,6124.49604,2811.51624,3037.1016,1331.05128,3924.79464,1043.94264,1485.83604,1787.1048,448.72932,1526.85156,1472.1642,3943.34928,1953.12,5271.47088,4369.12944,1204.09848,4680.65208,7645.97652,4237.78212,4177.2354,3853.01748,496.09248,4492.66428
7023,196080,138244,67637,,,,1930.65912,3079.58196,1784.6634,318.84684,3237.2964,4854.96804,3460.44036,2162.59212,6226.05828,2376.45876,3116.20296,1615.23024,4392.0786,722.16612,1916.98728,1779.29232,565.91652,1614.74196,2041.49868,4520.49624,2718.25476,5413.07208,4139.14956,2320.79484,3946.27896,7262.18844,4940.41704,4937.97564,4385.73096,410.1552,3180.65592,1653.31608,2933.09796,1687.0074,345.21396,2998.0392,5595.20052,2598.62616,2349.11508,6790.02168,3032.2188,3929.18916,1340.3286,3762.68568,1319.82084,1955.07312,1796.38212,503.41668,1395.99252,2449.21248,4157.7042,2808.09828,5675.76672,4415.51604,1652.8278,3803.21292,8166.483,4738.26912,3650.38128,4266.59064,279.29616,5160.63132
7024,202693,175456,56380,28255,0.21582,1.2591,1879.878,2834.95368,2104.97508,295.4094,3607.41264,5107.89708,3459.4638,1853.0226,6518.538,2308.58784,3271.476,1489.254,3911.61108,984.86076,2038.569,1767.08532,454.58868,1577.63268,2242.18176,4716.29652,2358.3924,5655.74724,4895.007,2440.91172,4166.00496,7362.28584,4756.33548,5703.1104,4667.46852,807.61512,3229.9722,1611.81228,2922.84408,2298.82224,375.9756,3287.10096,5017.077,3995.59524,1702.63236,6524.39736,2866.2036,3942.861,1051.26684,4412.09808,1181.6376,1828.12032,1770.015,614.74452,1437.9846,1958.49108,4064.44272,2348.6268,4923.81552,5263.17012,1793.45244,4527.33216,9535.62012,4571.76564,4505.35956,4658.1912,744.627,4995.59268
7026,196372,162280,65785,27081,0.20883,1.25994,2337.39636,3027.82428,1667.96448,321.77652,2766.1062,5860.33656,3042.96096,1515.13284,5646.9582,2086.42044,2762.68824,1149.8994,4993.63956,533.69004,1928.21772,1412.59404,606.93204,1433.59008,1118.64948,5131.33452,3375.47964,5865.21936,4594.7148,2611.32144,4491.68772,6292.46436,4645.49592,5480.943,4821.27672,561.522,3383.7804,1489.254,2609.36832,1641.10908,476.073,2866.2036,6200.66772,2961.4182,1731.92916,6505.84272,2511.22404,3159.1716,859.3728,4761.70656,1076.16912,1845.6984,1799.3118,547.36188,1634.76144,1628.4138,4440.9066,2491.69284,5803.2078,4473.13308,1707.02688,4230.45792,7651.83588,4896.96012,4828.11264,4832.50716,606.44376,4086.9036
7027,224773,149839,56602,28275,0.22914,1.2364,2103.99852,2965.81272,2139.15468,698.2404,3325.1868,5819.80932,4103.50512,1884.27252,6498.51852,3118.64436,2799.30924,1882.80768,5291.97864,1130.85648,2096.67432,2064.93612,573.729,1551.75384,1461.42204,5218.24836,2340.81432,6872.05272,4619.1288,2712.3954,5037.09648,8887.67256,5365.70892,5982.89484,5085.92448,512.20572,3768.54504,1582.0272,2745.59844,2125.97112,762.69336,3551.26044,5796.86016,4128.4074,2125.97112,6611.79948,3785.63484,3831.53316,1688.96052,4590.80856,1699.2144,2302.2402,1951.65516,837.88848,1728.5112,1472.1642,4705.55436,2451.65388,6604.96356,5086.41276,1764.15564,5782.70004,10395.4812,5552.23188,4742.17536,4784.16744,514.64712,5558.57952
7028,188028,150387,44111,25968,0.20462,1.29837,2121.5766,2783.196,1882.80768,619.13904,3147.45288,4859.85084,3167.47236,1580.56236,5743.14936,2703.11808,3094.71864,1354.00044,4646.47248,879.88056,1691.8902,1569.33192,686.52168,1312.49664,1600.09356,4571.27736,2422.84536,5606.91924,4099.1106,2126.4594,3792.95904,7105.93884,4452.62532,5838.85224,4132.31364,653.31864,3015.61728,1558.10148,2584.95432,1781.24544,482.90892,2703.11808,5477.52504,3227.04252,1687.0074,5907.69972,2889.15276,2930.16828,1005.8568,4502.91816,829.09944,1822.74924,1507.32036,553.70952,1147.458,1544.42964,4276.35624,2310.05268,5386.21668,4591.29684,1260.25068,3814.93164,7951.15152,4781.23776,4686.99972,4513.17204,455.56524,3922.35324
7029,222475,176017,75662,30475,0.20117,1.32749,2086.90872,2692.8642,1843.257,483.3972,3622.54932,6894.02532,3933.0954,2226.5568,6282.21048,3054.1914,3190.42152,1573.23816,5036.6082,1217.77032,2050.776,1632.80832,534.6666,1884.7608,1832.02656,5347.64256,2780.7546,6581.03784,4763.1714,2507.3178,5236.31472,7664.53116,5851.05924,5884.75056,5146.4712,650.38896,3648.42816,1703.12064,2942.37528,1852.53432,400.3896,3059.56248,6510.23724,4092.76296,2321.7714,8428.68936,3499.99104,3312.49152,1500.97272,5182.11564,1185.54384,1853.99916,1834.95624,619.62732,1745.601,2045.40492,5469.22428,2459.95464,6029.28144,4745.10504,1587.88656,5113.26816,9555.15132,5910.6294,4787.5854,5569.80996,511.71744,4266.59064
7030,195843,150454,54098,28845,0.20487,1.34217,2087.88528,2875.48092,1986.32304,435.05748,2889.64104,5320.29888,3032.2188,1970.69808,5964.82848,2657.21976,2538.07944,1410.64092,4449.20736,1180.17276,1814.44848,1786.12824,520.0182,1496.5782,1454.09784,4754.38236,2562.00516,6039.53532,4296.37572,2283.68556,4018.5444,7439.92236,4634.75376,5056.62768,4203.60252,690.42792,3939.93132,1341.79344,2765.61792,2002.92456,337.88976,2716.30164,5678.20812,3128.89824,1960.4442,6949.68924,2757.31716,2735.83284,1162.59468,4491.19944,910.6422,1760.73768,1722.16356,468.7488,1340.3286,1439.93772,4450.18392,2094.7212,5767.56336,4429.67616,1361.32464,4311.5124,9302.71056,4586.41404,4378.40676,4288.56324,581.0532,5059.06908
7031,199739,199716,68389,29389,0.18311,1.35495,2176.26396,2808.09828,1692.86676,476.56128,2931.63312,5105.94396,3326.65164,1448.23848,6045.88296,2978.99628,1905.75684,1296.3834,4637.68344,695.31072,1937.98332,1939.44816,560.54544,1747.55412,1350.58248,4898.42496,2499.50532,6842.75592,3725.5764,1853.0226,4352.52792,8987.76996,4448.71908,6882.3066,4387.68408,698.2404,3079.09368,1393.55112,2971.67208,1847.16324,548.33844,3147.94116,5419.41972,3118.15608,1711.90968,5915.02392,3084.95304,2804.68032,1314.93804,4356.43416,1158.68844,1807.61256,2112.78756,629.8812,1458.49236,1374.01992,4127.91912,2006.8308,5485.8258,5945.29728,1585.93344,4202.62596,9032.69172,5289.04896,4404.77388,4834.46028,395.99508,4291.9812
7032,231306,138832,52960,28643,0.18811,1.37372,2237.29896,3253.89792,2137.20156,254.39388,3035.63676,6249.00744,2873.5278,2247.55284,7472.14884,3147.45288,3255.85104,1591.7928,4598.62104,1045.89576,2114.2524,1921.3818,613.27968,1306.149,1657.7106,4806.14004,3330.55788,7117.65756,5004.38172,2423.82192,4591.78512,7600.0782,5298.32628,6228.98796,4713.85512,757.32228,4472.6448,2010.73704,3410.6358,1521.96876,466.3074,2985.8322,6592.26828,3563.95572,1998.04176,7054.18116,3356.925,2710.93056,1381.8324,4977.03804,828.12288,1998.04176,1566.40224,413.08488,1280.75844,1391.598,5290.5138,2897.9418,6927.71664,4375.47708,1927.24116,4957.50684,9824.68188,5776.3524,4969.22556,4926.25692,630.85776,5700.669
7033,218449,147448,43315,,,,2790.5202,3962.88048,2362.78692,587.40084,3833.48628,7894.99932,4867.66332,2777.82492,8932.10604,2779.77804,3269.0346,1950.6786,6279.76908,1237.7898,2392.572,2170.89288,744.13872,1980.95196,1382.80896,5808.0906,3373.03824,8469.70488,5645.98164,3058.58592,5979.96516,8491.1892,6118.1484,7395.97716,5741.19624,705.07632,4903.30776,1765.62048,3245.59716,2357.90412,514.15884,3100.578,8931.61776,4989.73332,2602.5324,8160.62364,2944.3284,3810.53712,1579.5858,6655.2564,1373.04336,1945.30752,2629.87608,600.09612,1766.10876,1935.54192,5957.016,2321.7714,8400.36912,4728.01524,1562.496,6012.19164,9326.148,6544.90512,5809.55544,6619.61196,633.29916,6561.99492
7034,213373,158100,51465,29077,0.19573,1.37294,2488.76316,3069.32808,2611.32144,790.52532,4749.49956,7221.17292,4253.89536,1855.464,6568.34256,3084.46476,3143.54664,2273.91996,5787.58284,1205.07504,2354.48616,2461.41948,518.55336,1718.25732,1322.75052,6013.65648,2582.02464,8002.9092,6075.17976,2848.62552,5025.86604,9204.56628,6203.5974,7040.9976,5121.56892,609.37344,3799.30668,1718.7456,3514.15116,2716.78992,791.50188,4067.86068,7392.07092,4657.70292,1902.33888,7648.9062,3973.13436,3512.68632,2001.948,6174.78888,1673.33556,2647.45416,2671.37988,781.73628,1605.95292,1189.93836,5394.51744,2608.88004,7996.07328,6117.66012,1660.64028,4797.83928,12469.20636,6195.29664,5965.80504,5086.41276,609.37344,5185.04532
7035,258245,156605,67363,31755,0.22299,1.33755,2267.57232,3488.27232,2341.3026,262.69464,2718.74304,6586.40892,3595.69392,1721.187,7375.4694,2947.74636,2679.68064,1937.98332,4767.07764,1180.17276,2228.02164,2166.49836,530.27208,1761.71424,1595.21076,5621.07936,2437.98204,6269.5152,5051.2566,3249.5034,5411.60724,9414.52668,5804.67264,5908.188,5395.00572,714.35364,5052.72144,1386.7152,3242.1792,2760.73512,297.36252,3355.46016,6412.58124,3328.11648,1862.29992,7920.87816,3311.02668,3779.77548,1494.62508,4777.8198,1487.78916,2312.98236,2120.11176,722.6544,1837.88592,1954.58484,5412.09552,2371.08768,7373.028,5940.41448,1686.51912,5186.02188,10397.43432,5744.6142,5076.15888,5244.1272,488.76828,5852.52408
7036,209319,131832,82353,,,,1863.76476,3041.49612,1897.45608,334.4718,3390.61632,5295.88488,3229.9722,2122.55316,6772.93188,2574.70044,3697.74444,1447.7502,4741.68708,1035.64188,2361.32208,1801.26492,476.56128,1340.81688,1319.82084,4744.12848,2610.83316,6578.59644,5365.70892,2686.02828,4241.20008,8831.03208,4361.80524,5660.63004,4527.82044,520.50648,3941.39616,1519.03908,2673.333,2344.72056,341.796,2761.71168,5682.11436,3110.3436,1939.93644,7729.96068,3380.36244,4263.17268,1232.907,4837.87824,1023.43488,2312.49408,2122.06488,573.729,1317.37944,1927.24116,4880.84688,2445.79452,6434.55384,5616.68484,1583.00376,4190.90724,9801.24444,5603.013,5286.11928,5130.84624,427.245,4778.30808
7037,249026,157535,42639,,,,1738.76508,3305.16732,2169.42804,395.01852,3156.24192,6176.25372,3692.86164,2097.65088,6160.62876,3524.40504,2525.38416,1582.0272,4669.90992,1008.2982,1570.79676,2081.53764,554.68608,1699.2144,1117.18464,4904.28432,2450.67732,5462.38836,4771.96044,2630.36436,4495.59396,7346.66088,5549.79048,5548.32564,5553.69672,773.9238,3883.77912,1744.13616,2591.79024,1956.04968,448.72932,2868.645,6358.38216,3711.90456,2031.2448,5624.00904,3773.42784,2632.31748,1384.76208,5379.86904,820.3104,1680.17148,1812.49536,772.94724,1740.22992,1249.02024,4939.44048,3103.99596,5777.32896,4921.37412,1526.85156,5122.54548,9438.94068,5114.733,5019.03012,5267.56464,706.54116,4724.59728
7040,234871,141749,90177,,,,2501.45844,3303.2142,1913.08104,359.86236,3114.73812,6215.31612,3748.52556,2070.3072,7846.17132,2436.02892,4924.79208,1359.37152,5154.77196,1329.58644,2087.88528,2172.846,641.11164,1503.41412,1741.20648,6133.28508,3760.24428,7848.61272,5058.09252,3108.39048,4849.59696,8360.33016,5544.4194,6132.7968,5536.11864,704.09976,4826.15952,1746.57756,2952.62916,2342.76744,299.31564,3366.6906,6191.3904,3918.447,1925.77632,7460.9184,2937.49248,4462.39092,1157.2236,5827.13352,1176.26652,1610.34744,2068.35408,748.04496,1795.89384,1942.86612,6174.78888,2209.95528,6623.5182,6083.9688,1706.05032,5399.88852,8551.24764,5902.32864,5558.09124,5547.34908,726.56064,5875.47324